uuid,link_id,link,time_class,time_control,rated,white,white_rating,black,black_rating,rating_diff,opening,simple_opening,eco_code,my_color,result,white_accuracy,black_accuracy,Time,end_time,moves
6d6d2aaa-a158-11f0-ab68-2b25dc01000f,143905497292,https://www.chess.com/game/live/143905497292,blitz,180+2,True,ParpasP,1054,newc04,1069,-15,Nimzo-Indian-Defense-Samisch-Variation-5...c5,Nimzo-Indian Defense,/www.chess.com/openings/Nimzo-Indian-Defense-Samisch-Variation-5...c5,White,Loss,,,2025-10-04 21:36:17+02:00,1759606577,d4|Nf6|c4|e6|Nc3|Bb4|a3|Bxc3+|bxc3|c5|Nf3|cxd4|cxd4|Qa5+|Bd2|Qh5|e3|O-O|Be2|Nc6|Rb1|b6|Ne5|Qg5|e4|Qxg2|Bf3|Qh3|Nxc6|dxc6|Qe2|Bb7|e5|Nd7|Bf4|f6|Rg1|fxe5|Bg4|Qh4|dxe5|Rxf4|Bxe6+|Kh8|Qe3|Nc5|Rxg7|Re4|Rg8+|Rxg8|Bxg8|Kxg8|Qxe4|Nxe4|Rd1|Qxh2|Rd8+|Kg7|Rd7+|Kh6|Rxb7|Qg1+|Ke2|Qxf2+|Kd3|Nc5+|Kc3|Nxb7|Kb4|Nd8
c865163d-a157-11f0-9d16-2ccca301000f,143905357558,https://www.chess.com/game/live/143905357558,blitz,180+2,True,ParpasP,1062,ChessTitan84,1117,-55,Queens-Gambit-Declined-Exchange-Variation-4...Nxd5-5.e4-Nxc3-6.bxc3,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Exchange-Variation-4...Nxd5-5.e4-Nxc3-6.bxc3,White,Loss,76.44,86.5,2025-10-04 21:29:18+02:00,1759606158,d4|d5|c4|e6|Nc3|Nf6|cxd5|Nxd5|e4|Nxc3|bxc3|Nc6|Nf3|b6|Bb5|Bd7|O-O|Na5|Bd3|Be7|Ne5|O-O|Nxd7|Qxd7|Be3|b5|Rb1|a6|Qc2|g6|Bh6|Rfe8|Rfd1|Bf8|Bg5|Be7|Bf4|Rad8|e5|Qc6|Be4|Qd7|Rd2|Nc4|Rd3|Na3|Qd2|Nxb1|Rh3|Nxd2|Bxd2
62109ae9-a156-11f0-9703-fe535701000f,143905052726,https://www.chess.com/game/live/143905052726,rapid,600,False,Giorgiopike1,1284,ParpasP,1273,11,English-Opening-Two-Knights-Variation-3.d3,English Opening,/www.chess.com/openings/English-Opening-Two-Knights-Variation-3.d3,Black,Win,83.91,90.54,2025-10-04 21:22:36+02:00,1759605756,c4|Nf6|Nc3|e5|d3|Bb4|Bd2|O-O|Nf3|d6|g3|Nc6|Bg2|Re8|O-O|Bf5|Nh4|Bd7|Bg5|h6|Bxf6|Qxf6|Nd5|Qd8|Nxb4|Nxb4|a3|Nc6|b4|a6|b5|axb5|cxb5|Nd4|Bxb7|Rb8|Bc6|Nxb5|Bxd7|Qxd7|Qd2|Nd4|Rfb1|Nb3
929f4980-a155-11f0-a1c4-ff7d3b01000f,143904875572,https://www.chess.com/game/live/143904875572,rapid,600,False,ParpasP,1273,C4M1_L1N,1266,7,Queens-Gambit-Declined-Marshall-Defense-3.cxd5-Nxd5-4.e4-Nf6-5.Nc3,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense-3.cxd5-Nxd5-4.e4-Nf6-5.Nc3,White,Win,67.67,68.13,2025-10-04 21:13:23+02:00,1759605203,d4|d5|c4|Nf6|cxd5|Qxd5|Nc3|Qd8|e4|Bg4|f3|Bh5|Bd3|e6|Nge2|Bb4|Bg5|O-O|Nf4|Qxd4|Nxh5|Bxc3+|bxc3|Qxc3+|Bd2|Qxd3|Nxf6+|gxf6|h4|Rd8|Rb1|Qxd2+|Qxd2
3f635809-9ca4-11f0-8a4e-7937c401000f,143673292546,https://www.chess.com/game/live/143673292546,rapid,600,False,just_learning_help,1607,ParpasP,1273,334,Sicilian-Defense-Open-Dragon-Classical-Attack...8.O-O-O-O-9.f4-Bd7,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Open-Dragon-Classical-Attack...8.O-O-O-O-9.f4-Bd7,Black,Win,96.4,98.37,2025-09-28 21:52:52+02:00,1759089172,e4|c5|Nf3|d6|d4|cxd4|Nxd4|Nf6|Nc3|g6|f4|Bg7|Be2|O-O|Be3|Nc6|O-O|Bd7|Qd2|Nxd4|Bxd4|Rc8|a3|Bc6|e5|dxe5|fxe5|Ne4|Nxe4|Bxe4
bc214fd6-9ca2-11f0-8c59-c333fc01000f,143672960472,https://www.chess.com/game/live/143672960472,blitz,180+2,True,eQV18,1037,ParpasP,1069,-32,Closed-Sicilian-Defense-Grand-Prix-Attack-3...d6-4.Nf3,Closed Sicilian Defense,/www.chess.com/openings/Closed-Sicilian-Defense-Grand-Prix-Attack-3...d6-4.Nf3,Black,Win,75.9,88.94,2025-09-28 21:46:05+02:00,1759088765,e4|c5|Nc3|d6|f4|Nc6|Nf3|Bg4|Bc4|e6|O-O|Nf6|h3|Bxf3|Qxf3|Be7|f5|d5|fxe6|dxc4|exf7+|Kxf7|Nd5|Nd4|Qh5+|Kg8|Qe5|Nxd5|c3|Bf6|Rxf6|Nxf6|cxd4|cxd4|b3|Kf7|Ba3|Re8|Qf5|Kg8|bxc4|Rxe4|Rb1|Qc7|Rf1|Rae8|d3|R4e5|Qf3|Qf7|Bd6|R5e6|Bf4|Qe7|Qg4|Nxg4|hxg4|Re1
c79a2704-9586-11f0-a60b-b1162f01000f,143320032620,https://www.chess.com/game/live/143320032620,blitz,180+2,True,Slobodator,1056,ParpasP,1061,-5,Sicilian-Defense-Open-3...cxd4-4.c3-dxc3,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Open-3...cxd4-4.c3-dxc3,Black,Win,68.03,79.35,2025-09-19 20:39:18+02:00,1758307158,e4|c5|d4|cxd4|c3|dxc3|Nf3|Nc6|Bc4|e6|O-O|cxb2|Bxb2|Nge7|Ng5|d5|exd5|exd5|Bb3|h6|Qh5|g6|Qh4|Nf5|Qf4|hxg5|Qf3|Bg7|Re1+|Be6|Bxg7|Nxg7|Bxd5|Nb4|Nc3|Rc8|Bxb7|Rb8|Rad1|Qc7|Nd5|Qxh2+|Kf1|Nxd5|Bxd5|Qh1+|Ke2|Qh5|Bc6+|Kf8|Kd2|Rb2+|Kc3|Qxf3+|Bxf3|Rb8|Rh1|Rxh1|Rxh1|Rc8+|Kd3|Ke7|Rh7|Nf5|Be4|Bxa2|g4|Nd6|Bxg6|Kf6
461876e3-9586-11f0-a69e-f46cc101000f,143319910792,https://www.chess.com/game/live/143319910792,blitz,180+2,True,matteoonRM,1101,ParpasP,1053,48,Alapin-Sicilian-Defense-2...Nc6-3.Nf3-d6-4.d4,Alapin Sicilian Defense,/www.chess.com/openings/Alapin-Sicilian-Defense-2...Nc6-3.Nf3-d6-4.d4,Black,Win,76.2,90.49,2025-09-19 20:29:30+02:00,1758306570,e4|c5|Nf3|d6|c3|Nc6|d4|cxd4|cxd4|e6|d5|exd5|exd5|Nce7|Qa4+|Bd7|Bb5|Nf6|Bg5|Nfxd5|Bxd7+|Qxd7|Qxd7+|Kxd7|O-O|h6|Bh4|g5|Bg3|f5|Rd1|f4|Rxd5|Nxd5
c4f12549-956c-11f0-a69e-f46cc101000f,143313263706,https://www.chess.com/game/live/143313263706,rapid,900+10,False,Mixaella33,258,ParpasP,1273,-1015,Four-Knights-Game-Spanish-Variation,Four Knights Game,/www.chess.com/openings/Four-Knights-Game-Spanish-Variation,Black,Win,66.14,77.68,2025-09-19 17:51:41+02:00,1758297101,Nc3|e5|Nf3|Nc6|e4|Nf6|Bb5|Be7|Bxc6|bxc6|Nxe5|d5|Nxc6|Qd6|exd5|O-O|O-O|Ng4|g3|Bg5|Qf3|Re8|d3|Bxc1|Raxc1|Nf6|Rce1|Bh3|Rxe8+|Rxe8|Rc1|a6|Na5|Qe7|Ne4|Nxd5|Qh5|Qe6|Nb3|Nf6|Qf3|Nxe4|Re1|Ng5|Rxe6|Nxf3+
e20a4ad7-956b-11f0-a69e-f46cc101000f,143313024442,https://www.chess.com/game/live/143313024442,rapid,900+10,False,ParpasP,1273,Mixaella33,258,1015,Queens-Pawn-Opening,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening,White,Win,96.1,57.87,2025-09-19 17:24:28+02:00,1758295468,d4|g5|e4|Nh6|Bxg5|Nc6|Qd2|e5|Bxd8|Rg8|d5|Na5|Qxa5|a6|Qxc7|Bb4+|c3|Rg4|Bf6|Rxe4+|Be2|Rf4|Qd8#
5477942c-956a-11f0-a60b-b1162f01000f,143312606280,https://www.chess.com/game/live/143312606280,rapid,900+10,False,Mixaella33,258,ParpasP,1273,-1015,Four-Knights-Game,Four Knights Game,/www.chess.com/openings/Four-Knights-Game,Black,Draw,,,2025-09-19 17:18:18+02:00,1758295098,e4|e5|Nf3|Nc6|Nc3|Nf6|Nxe5|Nxe5|Qe2|Bb4|Qb5|Nc6|Qc4|O-O|Be2|Re8|g4|Bxc3|g5|Nxe4|Bh5|Nd6+|Kf1|Nxc4|Bxf7+|Kxf7|g6+|Kxg6|Rg1+|Kf7|Rg3|Bxd2|Rf3+|Qf6|Rxf6+|Kxf6|b3|Re1+|Kg2|Rxc1|Rxc1|Bxc1
dc79fbd5-9566-11f0-9cc8-0b52fe01000f,143311675378,https://www.chess.com/game/live/143311675378,rapid,900+10,False,ParpasP,1273,Mixaella33,258,1015,Englund-Gambit-2.dxe5-Nc6-3.Nf3,Englund Gambit,/www.chess.com/openings/Englund-Gambit-2.dxe5-Nc6-3.Nf3,White,Draw,,,2025-09-19 17:07:09+02:00,1758294429,d4|e5|dxe5|Nc6|Nf3|f6|exf6|Nxf6|Bg5|Bc5|e4|h6|Bh4|Qe7|Nc3|Qe6|Bxf6|Bb4|Bxg7|Bxc3+|Bxc3|d5|Qxd5|Qg4|O-O-O|Be6|Qd3|Qh5|Bxh8|Kf7|Bc3|Rd8|Qe2|Qg5+|Bd2|Qc5|Bc3|Na5|Rxd8|Nc4|Qxc4|Bxc4|Bxc4+|Qxc4|Ne5+|Ke7|Nxc4|Kxd8|Rd1+|Ke7|f4|Ke6|g4|b5|Ne5|Kf6|Ba5|b4|Bxc7|b3|axb3|Kg7|Rd7+|Kf6|c4|Ke6|Rd2|Kf6|h4|h5|g5+|Kg7|Rd7+|Kg8|f5
5f7f5b4d-9566-11f0-a69e-f46cc101000f,143311542442,https://www.chess.com/game/live/143311542442,rapid,900+10,False,Mixaella33,258,ParpasP,1273,-1015,Colle-System-3...Bg4,Colle System,/www.chess.com/openings/Colle-System-3...Bg4,Black,Loss,67.68,95.26,2025-09-19 16:41:53+02:00,1758292913,d4|Nf6|Nf3|d5|e3|Bg4|Nc3|c5|Bb5+|Nc6|e4|dxe4|Ne5|Bxd1
e3c11e93-923d-11f0-a60b-b1162f01000f,143151027314,https://www.chess.com/game/live/143151027314,blitz,180+2,True,ParpasP,1044,72Mile,1048,-4,Old-Benoni-Defense-2.d5-d6-3.c4,Old Benoni Defense,/www.chess.com/openings/Old-Benoni-Defense-2.d5-d6-3.c4,White,Win,89.71,73.69,2025-09-15 16:16:09+02:00,1757945769,d4|c5|d5|d6|c4|Bf5|Nf3|Nf6|Nc3|g6|Bg5|Bg7|e3|O-O|Bd3|Bxd3|Qxd3|Nbd7|O-O|a6|h4|h5|Rfe1|Rb8|e4|Nh7|Be3|Ne5|Nxe5|Bxe5|f4|Bxc3|Qxc3|b5|f5|bxc4|Bh6|Re8|Qg7#
b09bd198-923c-11f0-b68d-5c6e8d01000f,143150714020,https://www.chess.com/game/live/143150714020,blitz,180+2,True,ParpasP,1036,juausgshhdjhhgfd231384598,1056,-20,Queens-Gambit-Declined-Marshall-Defense...4.e4-Nf6-5.Nc3-e6,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense...4.e4-Nf6-5.Nc3-e6,White,Loss,67.48,73.63,2025-09-15 16:11:02+02:00,1757945462,d4|d5|c4|Nf6|cxd5|Nxd5|e4|Nf6|Nc3|e6|Nf3|Bb4|Bg5|Be7|Bd3|h6|Bh4|g5|Bg3|Nc6|e5|Nd5|O-O|h5|h3|g4|hxg4|hxg4|Nh2|f5|Nxd5|exd5|f3|Bh4|Bf2|g3|f4|gxh2+|Kh1|Bxf2|Rxf2|Qh4|Rd2|Qxf4|Be2|Bd7|Bf3|Be6|a3|O-O-O|b4|Rdg8|b5|Na5|Rc1|Nc4|Rdc2|Ne3|Rxc7+|Kb8|Rxb7+|Kxb7|Qd3|Nxg2
33b12ae4-923b-11f0-a526-bd093c01000f,143150329530,https://www.chess.com/game/live/143150329530,blitz,180+2,True,ParpasP,1044,TheWildPuffin,1053,-9,Semi-Slav-Defense,Semi-Slav Defense,/www.chess.com/openings/Semi-Slav-Defense,White,Loss,81.94,85.21,2025-09-15 16:02:28+02:00,1757944948,d4|d5|c4|c6|Nc3|Nf6|Nf3|e6|Bf4|Bb4|e3|O-O|Bd3|b6|Rc1|dxc4|Bxc4|b5|Bd3|Nbd7|O-O|Nd5|Nxd5|exd5|a3|Ba5|Rxc6|Bb7|Rc1|Nf6|h3|Rc8|Rxc8|Qxc8|Bxb5|a6|Bd3|Re8|b4|Bb6|Nd2|a5|Re1|axb4|axb4|Ba6|Bxa6|Qxa6|Nb3|Qb5|Qd2|Ne4|Qc2|Qxb4|Rb1|Nc3|Rb2|Na4|Rb1|Nc3|Rc1|Rc8|Qb2|Ne2+|Qxe2|Rxc1+|Kh2|Qxb3|Qa6|h6|Qa8+|Kh7|Qf8|Bc7|Qxf7|Bxf4+|Qxf4|Qb7|Qf5+|Kh8|Qf8+|Kh7|Qf5+|g6|Qf4|Qc7|Qxc7+|Rxc7|Kg3|Rc2|Kf3|Kg7|g4|Kf6|Kg3|h5|f4|Rc3|Kf3|hxg4+|hxg4|g5|Kg3|Rxe3+|Kf2|gxf4|Kg2|Kg5|Kf2|Kxg4|Kg2|Rd3|Kf2|Rxd4|Ke2|Ra4|Kd3|Ra8|Kd4|Rd8|Ke5|f3|Kf6|f2|Kg6|f1=Q|Kh6|Kf4|Kg6|Ke4|Kg5|Rg8+|Kh6|Qh1#
9e318888-923a-11f0-b08c-032e0f01000f,143150178260,https://www.chess.com/game/live/143150178260,blitz,180+2,True,ParpasP,1052,jonsscar,1052,0,Queens-Pawn-Opening-Krause-Variation-3.c4,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening-Krause-Variation-3.c4,White,Win,78.02,60.74,2025-09-15 15:51:17+02:00,1757944277,d4|d5|c4|c5|Nf3|Nc6|Nc3|Bf5|cxd5|Nxd4|Nxd4|cxd4|Qxd4|Nf6|Bg5
1652b742-8c05-11f0-a60b-b1162f01000f,142842605476,https://www.chess.com/game/live/142842605476,rapid,900+10,False,Steph_Fraanggou,342,ParpasP,1273,-931,Queens-Pawn-Opening-Chigorin-Variation-2...Nf6,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation-2...Nf6,Black,Win,77.34,84.23,2025-09-07 18:18:49+02:00,1757261929,d4|d5|Nc3|Nf6|f3|c5|e4|cxd4|Qxd4|Nc6|Qd1|dxe4|fxe4|e5|Qxd8+|Nxd8|Nf3|Bb4|Nxe5|Nxe4|a3|Nxc3|axb4|O-O|bxc3|Re8|Bf4|f6|Ra5|fxe5|Bxe5|Nc6|Rc5|Nxe5|h3|Nd3+|Kd2|Nxc5|bxc5|Bf5|Bd3|Rad8|Re1|Rxe1|Kxe1|Bxd3|cxd3|Rxd3|Ke2|Rxc3|h4|Rxc5|Kd3|b6|Kd4|a5|h5|a4|Ke4|a3|Kf4|a2|g4|a1=Q|g5|Qd4+|Kf3|Rc3+|Ke2|Qd3+|Ke1|Rc1+|Kf2|Rc2+|Ke1|Qd2+|Kf1|Rc1#
3f7359ca-8c03-11f0-9cc8-0b52fe01000f,142842122594,https://www.chess.com/game/live/142842122594,rapid,900+10,False,ParpasP,1273,Steph_Fraanggou,342,931,Queens-Gambit-Accepted-Central-Variation-Modern-Defense-4.d5-Ne5,Queen's Gambit Accepted,/www.chess.com/openings/Queens-Gambit-Accepted-Central-Variation-Modern-Defense-4.d5-Ne5,White,Win,,,2025-09-07 18:09:46+02:00,1757261386,d4|d5|c4|dxc4|e4|Nc6|d5|Ne5|Nf3|f6|Nxe5|fxe5|Bxc4|Nf6|O-O|c6|Nc3|a6|Re1|b5|Be2|cxd5|Bh5+|g6|Bf3|Bh6|Bxh6|Bb7|Nxd5|e6|Nxf6+|Qxf6|Rc1|Rd8|Qc2|Rc8|Qb3|Bd5|Rxc8+|Kd7|exd5|exd5|Rxh8|d4|Rxh7+|Kd6|Qd5#
9b419e60-8c01-11f0-b7ac-57045001000f,142841689850,https://www.chess.com/game/live/142841689850,rapid,900+10,False,Steph_Fraanggou,342,ParpasP,1273,-931,Queens-Pawn-Opening-Zukertort-Chigorin-Variation,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Chigorin-Variation,Black,Loss,65.52,50.42,2025-09-07 17:55:57+02:00,1757260557,d4|d5|Nf3|Nc6|Nc3|Bg4|h3|Bxf3|exf3|e5|dxe5|Nxe5|Nxd5|Qxd5|Qxd5|Nf6|Qxb7|Rd8|Qxc7|Bd6|Qxa7|O-O|Bb5|Rb8|O-O|Rxb5|b3|Rbb8|Rd1|Rfd8|Qa6|Bc7|g4|Nxf3+|Kg2|Nh4+|Kf1|Re8|Rd4|Be5|c3|Bxd4|cxd4|Re6|Bg5|Rbb6|Qc8+|Re8|Rc1|Rxc8|Rxc8+|Ne8|Rxe8#
c37f3e23-8c00-11f0-b7ac-57045001000f,142841466240,https://www.chess.com/game/live/142841466240,rapid,900+10,False,ParpasP,1273,Steph_Fraanggou,342,931,Queens-Pawn-Opening-Mikenas-Defense-2.d5,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening-Mikenas-Defense-2.d5,White,Win,98.09,60.12,2025-09-07 17:43:31+02:00,1757259811,d4|Nc6|d5|Nb4|a3|Na6|e4|e6|Bxa6|bxa6|c4|c6|Nc3|Nf6|e5|Nxd5|cxd5|cxd5|Nf3|f6|O-O|g5|Nxg5|fxg5|Qh5+|Ke7|Bxg5#
65f399e2-8bff-11f0-9cc8-0b52fe01000f,142841105434,https://www.chess.com/game/live/142841105434,rapid,900+10,False,Steph_Fraanggou,342,ParpasP,1273,-931,Four-Knights-Game-Italian-Variation-4...Nxe4-5.Nxe4-d5,Four Knights Game,/www.chess.com/openings/Four-Knights-Game-Italian-Variation-4...Nxe4-5.Nxe4-d5,Black,Win,57.03,94.14,2025-09-07 17:37:39+02:00,1757259459,e4|e5|Nf3|Nc6|Bc4|Nf6|Nc3|Nxe4|Nxe4|d5|d3|dxc4|d4|Nxd4|Nxe5|Qd5|Nf6+|gxf6|O-O|fxe5|Be3|Bd7|c3|Bc6|cxd4|Qxg2#
6c977fc8-8bfd-11f0-a38c-0f9c4701000f,142840585434,https://www.chess.com/game/live/142840585434,blitz,180+2,True,Katharseur,1044,ParpasP,1035,9,Sicilian-Defense...3.Bc4-Nf6-4.d3-Nc6-5.O-O,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense...3.Bc4-Nf6-4.d3-Nc6-5.O-O,Black,Win,70.16,81.73,2025-09-07 17:22:35+02:00,1757258555,e4|c5|Nf3|d6|Bc4|Nf6|d3|Nc6|O-O|g6|Re1|Bg7|b3|O-O|Bb2|Bd7|c3|Rc8|d4|cxd4|cxd4|e6|e5|Nd5|Bxd5|exd5|Nbd2|Re8|exd6|Qf6|Rxe8+|Rxe8|h3|Qxd6|Qc2|Bf5|Qc3|b5|Re1|Rxe1+|Nxe1|b4|Qf3|Nxd4|Bxd4|Bxd4|Nc2|Bxc2|Qg4|Bb6|Qc8+|Kg7|Qxc2|Qf6|g4|Qxf2+|Kh1|Qg1#
a1c92e72-8b31-11f0-a60b-b1162f01000f,142800560670,https://www.chess.com/game/live/142800560670,rapid,600,False,Steph_Fraanggou,301,ParpasP,1273,-972,Queens-Pawn-Opening-1...d5-2.c3-Nf6,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.c3-Nf6,Black,Win,38.99,43.1,2025-09-06 17:11:46+02:00,1757171506,d4|d5|c3|Nf6|e3|Nc6|b4|a6|a4|b5|h3|e5|axb5|Ne7|bxa6|exd4|Qxd4|Nc6|Qd1|Bd6|Bb5|Bd7|Nf3|O-O|g4|Na7|g5|Ne4|Ra3|Qe7|Ra1|Qd8|Qxd5|Re8|Nbd2|Nxc3|Qd3|Ncxb5|Nd4|Nxd4|Qxd4|Qxg5|Kf1|Be5|Rg1|Qxg1+|Kxg1|Bxd4|Ne4|Bxa1
44fcb07b-8b2f-11f0-bd6e-e6c86801000f,142799950162,https://www.chess.com/game/live/142799950162,rapid,900+10,True,Steph_Fraanggou,301,ParpasP,1273,-972,Sicilian-Defense-Delayed-Alapin-Variation-3...Nf6-4.d3-g6,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Delayed-Alapin-Variation-3...Nf6-4.d3-g6,Black,Win,81.63,90.5,2025-09-06 16:54:19+02:00,1757170459,e4|c5|c3|d6|Nf3|Nf6|d3|g6|Nbd2|Bg7|d4|cxd4|cxd4|O-O|e5|dxe5|dxe5|Nfd7|Nc4|Nc6|b3|Ndxe5|Qxd8|Rxd8|Nfxe5|Nxe5|f4|Nxc4|bxc4|Bxa1|Be2|Bc3+|Kf1|Bf5|h3|Bd3|Bd2|Bxe2+|Kf2|Rxd2|Ke3|Bxc4|Rc1|Rd3+|Ke4|Bxa2|Kxd3|Bg7|g4|Rd8+|Ke2|e5|Rc2|Bb3|Rc3|Ba4|Rc4|Bb5|fxe5|Bxe5|Ke3|Bxc4|Ke4|Bg7|h4|a5|Kf4|a4|h5|a3|Kg5|h6+|Kh4|g5+|Kh3|a2|Kg2|a1=Q|Kf3|Qf6+|Kg3|Rd3+|Kg2|Qc6+|Kf2|Qf3+|Kg1|Bd4+|Kh2|Rd2#
bdde75ba-8b2c-11f0-b08c-032e0f01000f,142799303224,https://www.chess.com/game/live/142799303224,rapid,900+10,True,ParpasP,1273,Steph_Fraanggou,301,972,Queens-Pawn-Opening-English-Rat-Defense-3.Nf3-Nc6,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening-English-Rat-Defense-3.Nf3-Nc6,White,Win,94.91,85.33,2025-09-06 16:38:20+02:00,1757169500,d4|d6|c4|Nc6|Nf3|e5|d5|Nb4|Qa4+|Bd7|Qxb4|c5|dxc6|bxc6|Qb3|Qb8|Qxb8+|Rxb8|Nc3|Rb4|e4|Rxc4|Bxc4|d5|exd5|f6|dxc6|Bxc6|Bb5|Ne7|Bxc6+|Nxc6|O-O|g5|Be3|h6|Nd5|Bg7|Rfe1|O-O|Rac1|Nb4|Nxb4|e4|Nd4|f5|Ne6|Rf7|Nxg7|Rxg7|Rc8+|Kh7|Bd4|Rb7|a3|Rd7|Rd1|f4|Rh8+|Kg6|Rg8+|Kf5|Rf8+|Ke6|Rf6+|Ke7|Nc6+|Ke8|Re6+|Kf7|Re7+|Rxe7|Nxe7|Kxe7|Bxa7|f3|gxf3|exf3|b4|h5|b5|Ke6|b6|Kf5|b7|Kg4|b8=Q|h4|Qc8+|Kf4|Rd4+|Ke5|Qc5+|Kf6|Rd6+|Ke7|Qc7+|Kf8|Rd8#
3010f2a6-8aa1-11f0-a60b-b1162f01000f,142774408262,https://www.chess.com/game/live/142774408262,rapid,600,True,ParpasP,1273,Mixaella33,154,1119,Englund-Gambit-Mosquito-Gambit,Englund Gambit,/www.chess.com/openings/Englund-Gambit-Mosquito-Gambit,White,Win,86.45,80.07,2025-09-05 23:57:18+02:00,1757109438,d4|e5|dxe5|Qh4|Nf3|Qd8|Nc3|Nc6|Bg5|f6|exf6|Nxf6|e4|Bb4|Bc4|Qe7|O-O|h6|Nd5|Qxe4|Bxf6|Qxc4|Nxc7+|Kf7|Bxg7|Kxg7|Nxa8|Re8|b3|d6|bxc4|Bg4|Nc7|Rf8|h3|Bf5|g4|Be4|Ne6+|Kf7|Nxf8|Kxf8|Nd4|Bc5|Nxc6|bxc6|Re1
3d102262-8a66-11f0-b08c-032e0f01000f,142760070936,https://www.chess.com/game/live/142760070936,blitz,180+2,True,mcdjee1,1034,ParpasP,1026,8,Queens-Pawn-Opening-Accelerated-London-System-2...Nf6-3.e3-c5,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening-Accelerated-London-System-2...Nf6-3.e3-c5,Black,Win,69.94,95.63,2025-09-05 16:41:51+02:00,1757083311,d4|Nf6|Bf4|d5|e3|c5|c4|Nc6|Qf3|Bg4|Qg3|cxd4|exd4|Nxd4|cxd5|Nc2+|Kd2|Ne4+
ef865e0d-88af-11f0-9cc8-0b52fe01000f,142670170586,https://www.chess.com/game/live/142670170586,blitz,180+2,True,aleph0chess,1006,ParpasP,1017,-11,Queens-Gambit-Declined-Modern-Variation...6.cxd5-exd5-7.e3-c6,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Modern-Variation...6.cxd5-exd5-7.e3-c6,Black,Win,63.11,72.6,2025-09-03 12:29:37+02:00,1756895377,d4|Nf6|c4|e6|Nc3|d5|cxd5|exd5|Bg5|Be7|Nf3|O-O|e3|c6|Be2|Nbd7|O-O|a6|h3|b5|a4|Bb7|axb5|axb5|Rxa8|Bxa8|Qa1|Re8|Bf4|c5|dxc5|Nxc5|Nxb5|Bc6|Nbd4|Bd7|Rb1|Nfe4|Qa2|Bc8|Bb5|Rf8|Rc1|g5|Bg3|Nxg3|fxg3|g4|hxg4|Bxg4|Kf2|Bd6|Bc6|Qf6|Bxd5|Nd3+|Ke2|Nxc1+
783e2141-88ae-11f0-9cc8-0b52fe01000f,142669861198,https://www.chess.com/game/live/142669861198,blitz,180+2,True,ParpasP,1009,Bugliot,1025,-16,Queens-Gambit-Declined-Exchange-Positional-Line-5...Be7-6.e3-O-O-7.Bd3,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Exchange-Positional-Line-5...Be7-6.e3-O-O-7.Bd3,White,Loss,,,2025-09-03 12:22:42+02:00,1756894962,d4|d5|c4|e6|Nc3|Nf6|cxd5|exd5|Bg5|Be7|e3|O-O|Bd3|Nc6|Qc2|Nb4|Qb1|Nxd3+|Qxd3|Be6|Nge2|b6|Nf4|c5|Nxe6|fxe6|dxc5|bxc5|h4|Rb8|O-O-O|Qb6|Qc2|Rfd8|Na4|Qc6|Bf4|Rb4|Nc3|d4|exd4|Rdxd4|Rxd4|Rxd4|Be3|Rc4|h5|Ne4|h6|Nxc3|bxc3|Bf6|hxg7|Rxc3|Qxc3|Bxc3|Bh6|Qxg2|Rd1|Bxg7|Rd8+|Kf7|Rd7+|Kf6|Rxg7|Qf1+|Kd2|Qxf2+|Kd3|Qf3+|Kc4|Qd5+|Kb5|Qd3+|Kxc5|Qa3+|Kc6|Qa4+|Kd6|Qa6+|Kd7|Qb7+|Kd6|Qxg7|Bxg7+|Kxg7|a4|h5|a5|h4|Kc6|h3|Kb7|h2|Kxa7|h1=Q|a6|Qg1+|Kb8|Qa1|a7|e5|Kb7|Qxa7+|Kxa7|e4|Kb6|e3|Kc5|e2|Kd4|e1=Q|Kd3|Qd1+|Ke3|Qc1+|Kd3|Qb1+|Ke3|Qc1+|Kd3|Kf6|Kd4|Qb2+|Kd5|Qb3+|Ke4|Qc4+|Ke3|Ke5|Kd2|Kd4|Ke1|Qd3|Kf2|Ke4|Kg2|Kf4|Kf2|Qe3+|Kg2|Kg4|Kf1|Qd2|Kg1|Kg3|Kf1|Qf2#
